,id,object_name,address,chain,object_type,number,street
7825,19611,QUICKSAND,12201 SANTA MONICA BLVD,False,Restaurant,36,SANTA MONICA BLVD
7826,19612,LUCY'S RESTAURANT,7313 S CENTRAL AVE,True,Restaurant,24,S CENTRAL AVE
7827,19613,FATBURGER,11090 SANTA MONICA BLVD,True,Fast Food,40,SANTA MONICA BLVD
7828,19614,MY THAI,3407 W 6TH ST STE 100C,False,Restaurant,14,W 6TH ST 
7829,19615,BASKIN ROBBINS 31 FLAVORS,11127 VENICE BLVD,True,Restaurant,25,VENICE BLVD
7830,19616,MARISCOS SINALOA,5633 YORK BLVD,False,Restaurant,23,YORK BLVD
7831,19617,O-CHAI THAI RESTAURANT,820 N WESTERN AVE # 101,True,Restaurant,45,N WESTERN AVE
7832,19618,HONG DAE IP GU,3871 WILSHIRE BLVD,False,Restaurant,69,WILSHIRE BLVD
7833,19619,LITTLE CAESARS # 5949,2843 S CRENSHAW BLVD,True,Restaurant,18,S CRENSHAW BLVD
7834,19620,EL TACORIN,8215 S BROADWAY,False,Fast Food,8,S BROADWAY
7835,19621,CHINESE FOOD EXPRESS,754 S VERMONT AVE,True,Fast Food,39,S VERMONT AVE
7836,19622,MR C BEVERLY HILLS,1224 BEVERWIL DR,False,Restaurant,70,BEVERWIL DR
7837,19623,CHINATOWN EXPRESS,321 S MCDONNELL AVE,True,Fast Food,24,S MCDONNELL AVE
7838,19624,JACK'N JILL TOO,8738 W 3RD ST,False,Restaurant,47,W 3RD ST
7839,19625,PAPA JOHNS PIZZA,11688 GATEWAY BLVD,True,Pizza,15,GATEWAY BLVD
7840,19626,GENERAL LEE'S (2ND FLOOR),475 GIN LING WAY,False,Restaurant,23,GIN LING WAY
7841,19627,EUROPEAN BAKING,4800 SANTA MONICA BLVD,False,Restaurant,8,SANTA MONICA BLVD
7842,19628,SUPER PAN BAKERY,777 N VIRGIL AVE,True,Bakery,2,N VIRGIL AVE
7843,19629,LOU WINE SHOP AND TASTIING,1911 HILLHURST AVE,False,Restaurant,10,HILLHURST AVE
7844,19630,SWEET LADY JANE BAKERY,8360 MELROSE AVE,True,Bakery,29,MELROSE AVE
7845,19631,GENERAL LEES (1ST FLOOR),475 GIN LING WAY,True,Restaurant,46,GIN LING WAY
7846,19632,DENNYS #6826,5142 TRIGGS ST,False,Restaurant,95,TRIGGS ST
7847,19633,1880 CAFE,1880 CENTURY PARK E STE 103,False,Restaurant,9,CENTURY PARK E 
7848,19634,TACOS LOS MACHETTES INC,152 W MANCHESTER AVE,False,Fast Food,14,W MANCHESTER AVE
7849,19635,SQIRL,720 N VIRGIL AVE # 04,False,Restaurant,22,N VIRGIL AVE
7850,19636,CALIFORNIA ROLL & SUSHI FISH,2081 N HILLHURST AVE # A,True,Restaurant,27,N HILLHURST AVE
7851,19637,CHURRO BOROUGH,1726 N VERMONT AVE # A,False,Restaurant,11,N VERMONT AVE
7852,19638,"MANGEN,HOWARD",2532 S FIGUEROA ST,False,Restaurant,34,S FIGUEROA ST
7853,19639,SUSIE CAKES,11708 SAN VICENTE BLVD,True,Restaurant,26,SAN VICENTE BLVD
7854,19640,YOGURTLAND,11706 SAN VICENTE BLVD,True,Restaurant,1,SAN VICENTE BLVD
7855,19641,KOBAWOO #2,1201 W 6TH ST,False,Restaurant,10,W 6TH ST
7856,19642,PAPILLON INTERNATIONAL BAKERY,5019 W HOLLYWOOD BLVD,True,Bakery,12,W HOLLYWOOD BLVD
7857,19643,CAROLYN'S KITCHEN,853 E MANCHESTER AVE,False,Restaurant,8,E MANCHESTER AVE
7858,19644,NOODLE PLANET,1120 WESTWOOD BLVD,False,Restaurant,148,WESTWOOD BLVD
7859,19645,FOUR CAFE,519 S FAIRFAX AVE,True,Restaurant,47,S FAIRFAX AVE
7860,19646,SEOUL SAUSAGE,236 S LOS ANGELES ST # G,True,Restaurant,33,S LOS ANGELES ST
7861,19647,LIVING FISH CENTER,4356 BEVERLY BLVD,False,Restaurant,143,BEVERLY BLVD
7862,19648,YEKTA RESTAURANT PREP KICHEN,11939 SANTA MONICA BLVD,True,Restaurant,17,SANTA MONICA BLVD
7863,19649,DR. JUICE CAFE,8744 W 3RD ST,False,Restaurant,20,W 3RD ST
7864,19650,LOCK & KEY,239 S VERMONT AVE,False,Restaurant,93,S VERMONT AVE
7865,19651,TAM'S BURGERS,904 E MANCHESTER AVE,True,Fast Food,4,E MANCHESTER AVE
7866,19652,JAMBA JUICE #767,308 WESTWOOD PLZ A260,True,Restaurant,33,WESTWOOD PLZ A260
7867,19653,JERSEY MIKE'S SUBS #20153,4700 W PICO BLVD #D,True,Restaurant,19,W PICO BLVD
7868,19654,ISAAN STATION THAI ST. FOOD,125 N WESTERN AVE # #111,True,Restaurant,48,N WESTERN AVE
7869,19655,BIERGARTEN,206 N WESTERN AVE,False,Restaurant,71,N WESTERN AVE
7870,19656,CHINATOWN EXPRESS,2137 W 6TH ST,True,Fast Food,3,W 6TH ST
7871,19657,OBICA,10250 SANTA MONICA BLVD STE 206,False,Restaurant,40,SANTA MONICA BLVD 
7872,19658,DESANO PIZZA BAKERY,4959 SANTA MONICA BLVD,True,Pizza,130,SANTA MONICA BLVD
7873,19659,FRANKIE AND JOHNNIES,11819 WILSHIRE BLVD # A103,False,Restaurant,8,WILSHIRE BLVD
7874,19660,K&A CATON CHINESE REST.,9840 NATIONAL BLVD,False,Restaurant,45,NATIONAL BLVD
7875,19661,PANADERIA DELICIA,5567 N FIGUEROA ST,True,Restaurant,9,N FIGUEROA ST
7876,19662,SAL'S,7356 MELROSE AVE,False,Restaurant,137,MELROSE AVE
7877,19663,KAWABA RICE BALL,7368 MELROSE AVE,False,Restaurant,18,MELROSE AVE
7878,19664,RAMONA DONUTS,3959 WILSHIRE BLVD STE B-1,False,Fast Food,26,WILSHIRE BLVD 
7879,19665,JOHNNY'S HOT DOG STAND,4331 W ADAMS BLVD,False,Restaurant,12,W ADAMS BLVD
7880,19666,TEAVANA,10250 STA MON BLVD STE 134,True,Restaurant,3,STA MON BLVD 
7881,19667,KFC/TACO BELL # H730-124,4270 S CENTRAL AVE,True,Fast Food,44,S CENTRAL AVE
7882,19668,TAKE A BAO PREP KITCHEN,10250 SANTA MONICA BLVD S S 201,True,Restaurant,7,SANTA MONICA BLVD S S 201
7883,19669,CHINA WAY CHINES FAST FOOD,1100 N VERMONT AVE,True,Restaurant,33,N VERMONT AVE
7884,19670,DER WEINERSCHNITZEL #228,1002 S ATLANTIC BLVD,False,Restaurant,19,S ATLANTIC BLVD
7885,19671,OLIO PIZZERIA & CAFE,8075 W 3RD ST STE 100,False,Restaurant,1,W 3RD ST 
7886,19672,PANDA KING CHINESE FOOD,4310 S CENTRAL AVE,True,Restaurant,12,S CENTRAL AVE
7887,19673,CASCADA REFRESCANTE,4312 S CENTRAL AVE,False,Restaurant,20,S CENTRAL AVE
7888,19674,JUDITH'S RESTAURANT,1319 E 58TH PL,True,Restaurant,6,E 58TH PL
7889,19675,CAKE MIX/ CHARM CAKES,8300 MELROSE AVE,False,Restaurant,27,MELROSE AVE
7890,19676,EL DORADO NIGHT CLUB,4253 S MAIN ST,False,Restaurant,149,S MAIN ST
7891,19677,MONZO,329 E 1ST ST,False,Restaurant,33,E 1ST ST
7892,19678,FROYOLIFE,1924 HILLHURST AVE,False,Restaurant,12,HILLHURST AVE
7893,19679,SABOR LATIN,4632 SANTA MONICA BLVD # 25,False,Restaurant,25,SANTA MONICA BLVD
7894,19680,BEGIN'S CAFE,100 S MAIN ST,False,Restaurant,198,S MAIN ST
7895,19681,HAN SHIK,928 S WESTERN AVE #135,True,Restaurant,28,S WESTERN AVE
7896,19682,TACOS LA PARRILLA RESTAURANT,8923 S SAN PEDRO ST,True,Fast Food,21,S SAN PEDRO ST
7897,19683,JO'S MINI MART,2124 S CENTRAL AVE,False,Restaurant,7,S CENTRAL AVE
7898,19684,LETTE LITTLE TOKYO,107 E JAPANESE VILLAGE WAY,False,Restaurant,2,E JAPANESE VILLAGE WAY
7899,19685,TAMON,328 E 1ST ST,False,Restaurant,137,E 1ST ST
7900,19686,"GUATEMALTECA BAKERY, INC.",4770 W SANTA MONICA BLVD,True,Bakery,84,W SANTA MONICA BLVD
7901,19687,DEMITASSE,135 S SAN PEDRO ST,True,Restaurant,4,S SAN PEDRO ST
7902,19688,FIRST BAR AND LOUNGE,1032 S WESTERN AVE,False,Bar,133,S WESTERN AVE
7903,19689,SUPER ANTOJITOS MEXICANOS,7518 E SLAUSON AVE,False,Restaurant,39,E SLAUSON AVE
7904,19690,QWENCH JUICE BAR,201 N LOS ANGELES ST STE 24,True,Bar,10,N LOS ANGELES ST 
7905,19691,HAGGEN 2162,3443 S SEPULVEDA BLVD,False,Restaurant,27,S SEPULVEDA BLVD
7906,19692,LUCIFER'S PIZZA,1958 N HILLHURST AVE,True,Pizza,13,N HILLHURST AVE
7907,19693,PHO 2000 RESTAURANT,215 N WESTERN AVE,True,Restaurant,36,N WESTERN AVE
7908,19694,SUBWAY SANDWICHES SALADS,1900 N HILLHURST AVE,True,Fast Food,12,N HILLHURST AVE
7909,19695,JIMMY JOHN'S #2577,2700 S FIGUEROA ST # 103,True,Restaurant,37,S FIGUEROA ST
7910,19696,PRESSED JUICERY LLC,10878 W KINROSS AVE,True,Restaurant,22,W KINROSS AVE
7911,19697,AFC SUSHI @ RALPH'S # 156,10309 W OLYMPIC BLVD,False,Restaurant,28,W OLYMPIC BLVD
7912,19698,OHMANNA,803 E MANCHESTER AVE,False,Restaurant,24,E MANCHESTER AVE
7913,19699,HOMEBOY DINER,200 N MAIN ST # #210,False,Restaurant,17,N MAIN ST
7914,19700,QUIZNO'S CLASSIC SUBS,2516 S FIGUEROA ST,True,Restaurant,49,S FIGUEROA ST
7915,19701,TRIMANA CITY HALL EAST,200 N MAIN ST FL FL 1,True,Restaurant,9,N MAIN ST FL FL 1
7916,19702,ORIGINAL EL 7 MARES,3914 WHITTIER BLVD,False,Restaurant,116,WHITTIER BLVD
7917,19703,FRUIT FARM,333 S ALAMEDA ST #103,False,Restaurant,16,S ALAMEDA ST
7918,19704,BELLA JULIA CAFE AND BAKERY,6363 YUCCA ST,True,Bakery,43,YUCCA ST
7919,19705,ARASHI SUSHI,1111 S HOPE ST # #100,False,Restaurant,44,S HOPE ST
7920,19706,CUGURT,1904 1/2 HILLHURST AVE,False,Restaurant,9,1/2 HILLHURST AVE
7921,19707,JUSTICE TAVERN,120 S LOS ANGELES ST,False,Restaurant,132,S LOS ANGELES ST
7922,19708,KING KONG EXPRESS,808 S ALVARADO ST # #A,False,Fast Food,23,S ALVARADO ST
7923,19709,ANGELES BAKERY,1833 W 6TH ST,True,Bakery,21,W 6TH ST
7924,19710,YAKI PAN,6323 HOLLYWOOD BLVD,False,Restaurant,4,HOLLYWOOD BLVD
7925,19711,JIM DANDY FRIED CHICKEN LLC,1824 W MANCHESTER AVE,False,Restaurant,22,W MANCHESTER AVE
7926,19712,INTI PERUVIAN RESTAURANT,5870 MELROSE AVE # #105,True,Restaurant,32,MELROSE AVE
7927,19713,NATE'S JUICE KITCHEN,5870 MELROSE AVE # 6,False,Restaurant,1,MELROSE AVE
7928,19714,AFC SUSHI AT RALPH'S #759,10861 WEYBURN AVE,False,Restaurant,11,WEYBURN AVE
7929,19715,THE VEGAN JOINT,4718 FOUNTAIN AVE STE D,True,Restaurant,43,FOUNTAIN AVE 
7930,19716,STONE BAKERY/MARKET,6700 S CRENSHAW BLVD,True,Bakery,8,S CRENSHAW BLVD
7931,19717,ANNA'S CUISINE,4850 FOUNTAIN AVE,False,Restaurant,3,FOUNTAIN AVE
7932,19718,AFC SUSHI AT RALPH'S # 283,5080 RODEO RD,False,Restaurant,16,RODEO RD
7933,19719,ADU BURGES,8020 S VERMONT AVE,False,Restaurant,19,S VERMONT AVE
7934,19720,SQUARE ONE DINING,4854 FOUNTAIN AVE,False,Restaurant,146,FOUNTAIN AVE
7935,19721,NY EXPRESS DONUTS & CHINESE,10727 S CENTRAL AVE,False,Fast Food,36,S CENTRAL AVE
7936,19722,CHIPOTLE MEXICAN GRILL,10250 SANTA MONICA BLVD #FC-2,True,Restaurant,32,SANTA MONICA BLVD
7937,19723,PURAN'S RESTAURANT,2064 HILLHURST AVE,True,Restaurant,46,HILLHURST AVE
7938,19724,CHINATOWN EXPRESS,304 W FLORENCE AVE,True,Fast Food,7,W FLORENCE AVE
7939,19725,MCDONALD'S #4630,1420 W MANCHESTER AVE,True,Fast Food,85,W MANCHESTER AVE
7940,19726,ALOHA CAFE,410 E 2ND ST,False,Restaurant,40,E 2ND ST
7941,19727,HOLLYWOOD VEGAN,1769 HILLHURST AVE,False,Restaurant,36,HILLHURST AVE
7942,19728,PIZZA FIVE 85,5553 W SUNSET BLVD STE 101,False,Pizza,28,W SUNSET BLVD 
7943,19729,QUIZNO'S SUB #2434,134 S CENTRAL AVE,True,Restaurant,47,S CENTRAL AVE
7944,19730,JUANITA'S KITCHEN,650 N MAIN ST,False,Restaurant,11,N MAIN ST
7945,19731,SUBWAY - 46186,3300 S CENTRAL AVE,True,Fast Food,18,S CENTRAL AVE
7946,19732,DC LIBRARY CAFE,800 N VERMONT AVE,False,Restaurant,37,N VERMONT AVE
7947,19733,O K CHINESE RESTAURANT,2331 E 4TH ST,True,Restaurant,25,E 4TH ST
7948,19734,CLASSIC GRILL,5569 W MANCHESTER AVE,False,Restaurant,38,W MANCHESTER AVE
7949,19735,EL GRAN BURRITO,4716 SANTA MONICA BLVD,False,Restaurant,18,SANTA MONICA BLVD
7950,19736,LU SUB,2470 GLENDALE BLVD,False,Restaurant,11,GLENDALE BLVD
7951,19737,FRATELLI,3557 W 3RD ST,False,Restaurant,27,W 3RD ST
7952,19738,EL GRAN BURRITO RESTAURANT,4722 SANTA MONICA BLVD,True,Restaurant,25,SANTA MONICA BLVD
7953,19739,FLAME CHICKEN,3553 W 3RD ST,False,Restaurant,15,W 3RD ST
7954,19740,THE RED DRAGON CAFE,860 N VERMONT AVE,False,Restaurant,1,N VERMONT AVE
7955,19741,EL PALMAR SALVADOREAN RESTAURANT INC.,3555 W 3RD ST,True,Restaurant,45,W 3RD ST
7956,19742,KENTUCKY FRIED CHICKEN,1501 W 6TH ST,True,Fast Food,9,W 6TH ST
7957,19743,ICE CREAM LAB,369 E 2ND ST,False,Restaurant,20,E 2ND ST
7958,19744,GULFSTREAM,10250 CALIFORNIA STATE ROUTE 2 BLVD STE #656,False,Restaurant,214,CALIFORNIA STATE ROUTE 2 BLVD 
7959,19745,GULF STREAM PREP RM,10250 STA MON BLVD STE 656,False,Restaurant,21,STA MON BLVD 
7960,19746,DADDYS BURRITOS,5401 W ADAMS BLVD,False,Restaurant,20,W ADAMS BLVD
7961,19747,JAMBA JUICE COMPANY #1279,10250 SANTA MONICA BLVD STE 204,True,Restaurant,1,SANTA MONICA BLVD 
7962,19748,CHARLIE'S PANTRY,2922 N BEVERLY GLEN CIR,False,Restaurant,70,N BEVERLY GLEN CIR
7963,19749,RINCON CHILENO,4352 MELROSE AVE,False,Restaurant,8,MELROSE AVE
7964,19750,TOKYO FAST FOOD,11921 SANTA MONICA BLVD,True,Restaurant,27,SANTA MONICA BLVD
7965,19751,PAPA JOHN'S PIZZA,720 N VERMONT AVE,True,Pizza,6,N VERMONT AVE
7966,19752,FUGA BAR,111 S SAN PEDRO ST,False,Bar,3,S SAN PEDRO ST
7967,19753,WALL SNACK,1219 S WALL ST #9,False,Restaurant,29,S WALL ST
7968,19754,THE WILDE THISTLE,3456 MOTOR AVE,False,Restaurant,22,MOTOR AVE
7969,19755,C & M CAFE,3272 MOTOR AVE STE A,True,Restaurant,9,MOTOR AVE 
7970,19756,BOSCO CAFE BAKERY,0928 S WESTERN AVE # #103,True,Bakery,3,S WESTERN AVE
7971,19757,LITTLE TOKYO ICE CREAM,133 JAPANESE VLG PLZ MALL,False,Restaurant,4,JAPANESE VLG PLZ MALL
7972,19758,BOYLE HEIGHTS COFFEE,1850 1/2 E 1ST ST,False,Cafe,17,1/2 E 1ST ST
7973,19759,RAFFALLO'S PIZZA,4708 FOUNTAIN AVE,True,Pizza,34,FOUNTAIN AVE
7974,19760,STARBUCKS COFFEE #5794,1700 N VERMONT AVE,True,Cafe,45,N VERMONT AVE
7975,19761,TWINKLE BROWN SUGAR,131 S CENTRAL AVE,True,Restaurant,28,S CENTRAL AVE
7976,19762,CURRIES THAI BISTRO,1308 N EDGEMONT ST,False,Restaurant,15,N EDGEMONT ST
7977,19763,ADOBO GRILL,4716 FOUNTAIN AVE,False,Restaurant,49,FOUNTAIN AVE
7978,19764,BOL,300 S SANTA FE AVE # Q,False,Restaurant,8,S SANTA FE AVE
7979,19765,LERD ROD RESTAURANT,278 S NORMANDIE AVE,True,Restaurant,29,S NORMANDIE AVE
7980,19766,CANTER'S,419 N FAIRFAX AVE,False,Restaurant,7,N FAIRFAX AVE
7981,19767,HAMASUSHI,347 E 2ND ST,False,Restaurant,2,E 2ND ST
7982,19768,POLLO DORADO,4830 HOLLYWOOD BLVD,False,Restaurant,46,HOLLYWOOD BLVD
7983,19769,EL BORREGO DE ORO,2403 E WHITTIER BLVD,False,Restaurant,47,E WHITTIER BLVD
7984,19770,WOLFGANG PUCK CATERING/SPECI,6801 HOLLYWOOD BLVD STE 500,False,Restaurant,219,HOLLYWOOD BLVD 
7985,19771,TOMATILLO MEXICAN GRILL & BBQ,3435 WILSHIRE BLVD STE 108,False,Restaurant,38,WILSHIRE BLVD 
7986,19772,CASA SUSHI TERIYAKI AND BOBA,4710 FOUNTAIN AVE,False,Restaurant,40,FOUNTAIN AVE
7987,19773,"BUOR,SAMATH",1565 W PICO BLVD,False,Restaurant,23,W PICO BLVD
7988,19774,HAWAIIAN  CHICKEN,686 N SPRING ST,False,Restaurant,84,N SPRING ST
7989,19775,THE MELROSE SHRIMP,4814 MELROSE AVE,False,Restaurant,41,MELROSE AVE
7990,19776,THAI ORIGINAL BBQ,4055 W 3RD ST,False,Restaurant,92,W 3RD ST
7991,19777,FRANCES BAKERY AND COFFEE,404 E 2ND ST,True,Cafe,18,E 2ND ST
7992,19778,TRIMANA RESTAURANT,1800 AVENUE OF THE STARS STE PK,True,Restaurant,15,AVENUE OF THE STARS 
7993,19779,ANTOJITOS MEXICANO PAISA,106 N AVENUE 58,False,Restaurant,3,N AVENUE 58
7994,19780,JAMBA JUICE #527,2919 LOS FELIZ BLVD STE #2,True,Restaurant,5,LOS FELIZ BLVD 
7995,19781,LA  BENDICION  BARGAIN,1842 W 11TH ST,False,Bar,11,W 11TH ST
7996,19782,EDIBLE ARRANGEMENTS,1265 WESTWOOD BLVD,True,Restaurant,8,WESTWOOD BLVD
7997,19783,SUBWAY #44461,2112 BEVERLY BLVD,True,Fast Food,10,BEVERLY BLVD
7998,19784,BAMGUDAE,2500 W 8TH ST,False,Restaurant,43,W 8TH ST
7999,19785,KING TERIYAKI BURGER,1825 W 6TH ST,False,Fast Food,16,W 6TH ST
8000,19786,BURGER KING #9945,1250 S LA BREA AVE,True,Fast Food,149,S LA BREA AVE
8001,19787,PANOS BAKERY PASTRY,5150 HOLLYWOOD BLVD,True,Bakery,29,HOLLYWOOD BLVD
8002,19788,THE COFFEE BEAN & TEA LEAF,1001 GAYLEY AVE # B,True,Cafe,48,GAYLEY AVE
8003,19789,MANILA SUNSET,1016 N VERMONT AVE,False,Restaurant,39,N VERMONT AVE
8004,19790,PHO PALACE,861 N SPRING ST STE 103,False,Restaurant,99,N SPRING ST 
8005,19791,SUBWAY SANDWICH SHOP #552,1018 N VERMONT AVE,True,Fast Food,29,N VERMONT AVE
8006,19792,YUM YUM DONUT #13C FRANCHISE,12201 VENICE BLVD,False,Fast Food,24,VENICE BLVD
8007,19793,TACO BELL #3108,103 S RAMPART BLVD,True,Fast Food,24,S RAMPART BLVD
8008,19794,JACK IN THE BOX #224,12403 WASHINGTON PL,True,Restaurant,44,WASHINGTON PL
8009,19795,EL POLLO LOCO #3369,912 N VERMONT AVE,True,Restaurant,49,N VERMONT AVE
8010,19796,DOMINO'S PIZZA,270 S RAMPART BLVD,True,Pizza,23,S RAMPART BLVD
8011,19797,QUIZNO'S,201 N LOS ANGELES ST STE 22,True,Restaurant,26,N LOS ANGELES ST 
8012,19798,SA GRYE JUL,4315 W 2ND ST # 206,False,Restaurant,7,W 2ND ST
8013,19799,CHAM CHAM CHAM,3250 W OLYMPIC BLVD STE 314,False,Restaurant,27,W OLYMPIC BLVD 
8014,19800,BIG BAR,1927 HILLHURST AVE,False,Bar,37,HILLHURST AVE
8015,19801,PIPERS,222 N WESTERN AVE,False,Restaurant,213,N WESTERN AVE
8016,19802,MANNARIA,3250 W OLYMPIC BLVD #308,False,Restaurant,10,W OLYMPIC BLVD
8017,19803,MEXICALPAN RESTAURANT,9518 S MAIN ST,True,Restaurant,8,S MAIN ST
8018,19804,KARMA LOUNGE,3954 BEVERLY BLVD STE 255,False,Restaurant,35,BEVERLY BLVD 
8019,19805,GOOD TIME DONUTS,2548 W TEMPLE ST,False,Fast Food,21,W TEMPLE ST
8020,19806,PIZZA HUT #26179,2542 W TEMPLE ST,True,Pizza,17,W TEMPLE ST
8021,19807,THE PASTRY PLACE,201 N LOS ANGELES ST STE 8,False,Restaurant,29,N LOS ANGELES ST 
8022,19808,SBARRO,201 N LOS ANGELES ST STE 22-A,True,Bar,16,N LOS ANGELES ST 
8023,19809,CALIFORNIA PITA,201 N LOS ANGELES ST STE 9,False,Restaurant,110,N LOS ANGELES ST 
8024,19810,YAMAZAKI OF CALIFORNIA INC,123 JAPANESE VLG PLZ MALL,False,Restaurant,5,JAPANESE VLG PLZ MALL
8025,19811,THE BUN SHOP,151 N WESTERN AVE,False,Restaurant,34,N WESTERN AVE
8026,19812,ALCOVE CAFE & BAKERY,1929 HILLHURST AVE,True,Bakery,41,HILLHURST AVE
8027,19813,EAT THIS,6545 SANTA MONICA BLVD,False,Restaurant,35,SANTA MONICA BLVD
8028,19814,CHABAD KOSHER DINING,1930 HILLHURST AVE,False,Restaurant,81,HILLHURST AVE
8029,19815,LA BONITA 2,4874 SANTA MONICA BLVD,False,Restaurant,15,SANTA MONICA BLVD
8030,19816,PISTOLA,8022 3RD ST,False,Restaurant,134,3RD ST
8031,19817,TAMS GARDEN,5269 W OLYMPIC BLVD,False,Restaurant,4,W OLYMPIC BLVD
8032,19818,WAH'S GOLDEN HEN,709 N VIRGIL AVE,False,Restaurant,48,N VIRGIL AVE
8033,19819,CHICHEN ITZA,3655 S GRAND AVE STE C-6,False,Restaurant,26,S GRAND AVE 
8034,19820,KENTUCKY FRIED CHICKEN,8515 S CENTRAL AVE,True,Fast Food,49,S CENTRAL AVE
8035,19821,PEET'S COFFEE & TEA CO #321,1154 WESTWOOD BLVD,True,Cafe,19,WESTWOOD BLVD
8036,19822,800 DEGREES NEAPOLITAN PIZZE,10889 LINDBROOK DR,False,Restaurant,108,LINDBROOK DR
8037,19823,BAHAY KUBO RESTAURANT,2330 W TEMPLE ST,True,Restaurant,118,W TEMPLE ST
8038,19824,THE CAFE @ THE GETTY,1200 GETTY CENTER DR,False,Restaurant,174,GETTY CENTER DR
8039,19825,SAPORI DI ROMA,1523 S BUNDY DR,False,Restaurant,19,S BUNDY DR
8040,19826,HOMEGIRL CAFE,130 W BRUNO ST,False,Restaurant,123,W BRUNO ST
8041,19827,SUBWAY #45648,5610 SAN VICENTE BLVD,True,Fast Food,25,SAN VICENTE BLVD
8042,19828,CHA CHA CHA,656 N VIRGIL AVE,False,Restaurant,143,N VIRGIL AVE
8043,19829,ALBERTSON'S #387,2035 HILLHURST AVE,False,Restaurant,19,HILLHURST AVE
8044,19830,LA ESPERANZA BAKERY,252 W FLORENCE AVE,True,Bakery,17,W FLORENCE AVE
8045,19831,SUBWAY #13476,3627 S LA BREA AVE,True,Fast Food,26,S LA BREA AVE
8046,19832,NICK'S CAFE,1300 N SPRING ST,False,Restaurant,1,N SPRING ST
8047,19833,CALIFORNIA GRILL RESTAURANT,800 N VIRGIL AVE,True,Restaurant,20,N VIRGIL AVE
8048,19834,TASTE OF CHINA,1704 N EASTERN AVE,False,Restaurant,16,N EASTERN AVE
8049,19835,HAAGEN-DAZS,189 THE GROVE DR STE K-3,False,Restaurant,10,THE GROVE DR 
8050,19836,TAQUERIA EL CHARRITO,811 N VIRGIL AVE,False,Restaurant,10,N VIRGIL AVE
8051,19837,DAILY DONUTS,1908 N HILLHURST AVE,True,Fast Food,15,N HILLHURST AVE
8052,19838,OCHA CLASSIC THAI RESTAURANT,3960 W BEVERLY BLVD,True,Restaurant,44,W BEVERLY BLVD
8053,19839,CAFE MAK,612 SHATTO PL,False,Restaurant,35,SHATTO PL
8054,19840,LOUISIANA FRIED CHICKEN,9101 S CENTRAL AVE,True,Restaurant,29,S CENTRAL AVE
8055,19841,JACK-IN THE BOX #385,1243 N HIGHLAND AVE,False,Restaurant,34,N HIGHLAND AVE
8056,19842,MARISCOS COLIMA,4002 W BEVERLY BLVD,False,Restaurant,10,W BEVERLY BLVD
8057,19843,TACO BELL #17194,9919 S AVALON BLVD,True,Fast Food,13,S AVALON BLVD
8058,19844,LA PIZZA LOCA,11151 S AVALON BLVD STE 102,False,Pizza,18,S AVALON BLVD 
8059,19845,ADDY'S BAKERY,10960 S AVALON BLVD,True,Bakery,11,S AVALON BLVD
8060,19846,COFFEE BEAN AND TEA LEAF,500 WORLD WAY T5,True,Cafe,28,WORLD WAY T5
8061,19847,JUICY BIRD,10250 STA MON BLVD STE FC14,False,Restaurant,35,STA MON BLVD 
8062,19848,COFFE TIME,851 1/2 S WESTERN AVE,True,Cafe,35,1/2 S WESTERN AVE
8063,19849,STEVE S HYUN,816 S GRAND AVE,False,Restaurant,1,S GRAND AVE
8064,19850,COJUTEPEQUE RESTAURANTE,2610 W 3RD ST,True,Restaurant,36,W 3RD ST
8065,19851,RALLY'S HAMBURGER #4103,7207 S AVALON BLVD,False,Fast Food,27,S AVALON BLVD
8066,19852,CHURCH'S FRIED CHICKEN #663,7205 S VERMONT AVE,False,Restaurant,23,S VERMONT AVE
8067,19853,ICHIBAN OF TOKYO,201 N LOS ANGELES ST STE 106,False,Restaurant,20,N LOS ANGELES ST 
8068,19854,BURGER KING # 11658,2025 W 3RD ST,True,Fast Food,43,W 3RD ST
8069,19855,CALIFORNIA SALSA,201 N LOS ANGELES ST #104,False,Restaurant,45,N LOS ANGELES ST
8070,19856,SEA DRAGON CHINESE REST.,101 S VERMONT AVE,False,Restaurant,13,S VERMONT AVE
8071,19857,CHURCH'S FRIED CHICKEN #965,8531 S FIGUEROA ST,False,Restaurant,7,S FIGUEROA ST
8072,19858,WOK INN,201 LOS ANGELES ST UNIT 102,False,Restaurant,48,LOS ANGELES ST 
8073,19859,O JANG DONG RESTAURANT,4031 W 3RD ST,True,Restaurant,38,W 3RD ST
8074,19860,LEON'S KITCHEN,201 N LOS ANGELES ST STE #105,False,Restaurant,43,N LOS ANGELES ST 
8075,19861,STARBUCKS COFFEE #5213,12100 SANTA MONICA BLVD,True,Cafe,43,SANTA MONICA BLVD
8076,19862,STARBUCK COFFEE # 5775,6745 HOLLYWOOD BLVD,False,Cafe,10,HOLLYWOOD BLVD
8077,19863,CHIMNEY CAFE,1100 N MAIN ST #B,False,Restaurant,42,N MAIN ST
8078,19864,"THE DAILY SHAKE, INC",5450 W PICO BLVD # 101,False,Restaurant,25,W PICO BLVD
8079,19865,BIG MAMA'S & PAPA'S PIZZERIA,812 N VERMONT AVE,False,Restaurant,42,N VERMONT AVE
8080,19866,SAN SAI JAPANESE GRILL WSTWD,10904 LINDBROOK DR,False,Restaurant,32,LINDBROOK DR
8081,19867,JACK IN THE BOX #3153,830 N VERMONT AVE,True,Restaurant,140,N VERMONT AVE
